time,x,y,z
-0.4442262649536133,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
-0.4442262649536133,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
-0.4442262649536133,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
-0.4442262649536133,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
-0.4442262649536133,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
-0.4442262649536133,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
0.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
0.5557737350463867,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
0.5557737350463867,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
0.5557737350463867,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
0.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
0.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
0.5557737350463867,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
0.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
0.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
0.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
1.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
1.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
1.5557737350463867,0.03447418605362858,-0.001338170813782364,0.2404121016405325
1.5557737350463867,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
1.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
1.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
1.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
1.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
1.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
1.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
2.5557737350463867,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
2.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
2.5557737350463867,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
2.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
2.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
2.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
2.5557737350463867,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
2.5557737350463867,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
2.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
2.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
3.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
3.5557737350463867,0.034320682423355245,-0.0011905719467365655,0.24059593343908636
3.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
3.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
3.5557737350463867,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
3.5557737350463867,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
3.5557737350463867,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
3.5557737350463867,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
3.5557737350463867,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
3.5557737350463867,0.03447418605362858,-0.001338170813782364,0.2404121016405325
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
4.555773735046387,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
4.555773735046387,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
5.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
5.555773735046387,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
5.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
6.555773735046387,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
6.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
6.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
6.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
6.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
6.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
6.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
6.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
6.555773735046387,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
6.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
7.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
7.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
7.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
7.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
7.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
8.555773735046387,0.03424608877792444,-0.0011900104328424303,0.24047275799483964
8.555773735046387,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
8.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
8.555773735046387,0.03454938952892474,-0.0011173067531046361,0.24053636478719959
8.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
8.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
8.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
8.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
8.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
8.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
9.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
9.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
9.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
9.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
9.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
9.555773735046387,0.03424608877792444,-0.0011900104328424303,0.24047275799483964
9.555773735046387,0.03447458140208147,-0.0011165292048502667,0.24041332066146093
9.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
9.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
9.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
10.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
10.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
10.555773735046387,0.03447418605362858,-0.001338170813782364,0.2404121016405325
11.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
11.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
11.555773735046387,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
11.555773735046387,0.03447444872036198,-0.0011904089965364094,0.24041278537833988
11.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
11.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
11.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
11.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
11.555773735046387,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
11.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
12.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
12.555773735046387,0.03432055172895296,-0.0012642368968130528,0.24059552765863965
13.555773735046387,0.034320421706697316,-0.0013379024440951237,0.2405952504467797
13.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
13.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
13.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
13.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
13.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
13.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
13.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
13.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
13.555773735046387,0.03424595770416669,-0.0012638910435738074,0.24047235164980021
14.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
14.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
14.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
14.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
14.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
14.555773735046387,0.034549125827564225,-0.0012646358342804469,0.24053542466893402
14.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
14.555773735046387,0.03447431693741383,-0.0012642896060300127,0.24041237903763266
14.555773735046387,0.034320682423355245,-0.0011905719467365655,0.24059593343908636
14.555773735046387,0.034320682423355245,-0.0011905719467365655,0.24059593343908636
15.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
15.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
15.555773735046387,0.034549257230171534,-0.0011909708854400125,0.24053583044505455
